ger,eng,old_sim,new_sim,shift,change_type,word_1_distance,word_2_distance,word_1_rank,word_1_rel_freq,word_2_rank,word_2_rel_freq
praktisch,practical,0.5745591521263123,0.4461819529533386,-0.12837719917297363,Parallel Change,0.10484635829925537,0.16212230920791626,7109.0,9.02,649.0,113.33
praktisch,virtually,0.503902018070221,0.31873929500579834,-0.1851627230644226,Divergence,0.3154749274253845,0.16212230920791626,2591.0,36.23,649.0,113.33
phase,phase,1.0,1.0,0.0,Parallel Change,0.18919110298156738,0.18919110298156738,2237.0,43.73,1297.0,58.22
phase,phases,0.8358873724937439,0.7622717618942261,-0.07361561059951782,Parallel Change,0.20136678218841553,0.18919110298156738,12600.0,3.59,1297.0,58.22
behandlung,treatment,0.7213950157165527,0.6301653385162354,-0.09122967720031738,Parallel Change,0.12200909852981567,0.11559462547302246,1654.0,61.71,936.0,80.51
behandlung,treatments,0.6349146366119385,0.7084509134292603,0.07353627681732178,Parallel Change,0.21147847175598145,0.11559462547302246,11615.0,4.11,936.0,80.51
verändert,changed,0.6687495708465576,0.5960230231285095,-0.0727265477180481,Parallel Change,0.12289965152740479,0.1292617917060852,1193.0,89.33,2652.0,26.63
verändert,altered,0.6892290115356445,0.6682925224304199,-0.02093648910522461,Parallel Change,0.1104009747505188,0.1292617917060852,7217.0,8.78,2652.0,26.63
verändert,modified,0.6076319813728333,0.6805002093315125,0.0728682279586792,Parallel Change,0.09949749708175659,0.1292617917060852,5499.0,13.17,2652.0,26.63
jack,jack,1.0,1.0,0.0,Parallel Change,0.11090099811553955,0.11090099811553955,4506.0,17.27,4771.0,12.42
herz,heart,-0.31690114736557007,0.7370532751083374,1.0539544224739075,Convergence,0.098255455493927,1.0622694455087185,1201.0,88.95,565.0,128.93
herz,hearts,-0.4036455750465393,0.6159407496452332,1.0195863246917725,Convergence,0.08883565664291382,1.0622694455087185,11668.0,4.08,565.0,128.93
eröffnung,inauguration,0.5796226263046265,0.5553172826766968,-0.024305343627929688,Parallel Change,0.1411060094833374,0.19015419483184814,9383.0,5.82,3636.0,17.81
eröffnung,opening,0.5604058504104614,0.37055692076683044,-0.18984892964363098,Divergence,0.07764291763305664,0.19015419483184814,791.0,136.5,3636.0,17.81
studio,studio,1.0,1.0,0.0,Parallel Change,0.11614513397216797,0.11614513397216797,7618.0,8.06,3759.0,17.02
not,not,1.0,1.0,0.0,Parallel Change,0.07960253953933716,0.07960253953933716,28.0,3094.14,1843.0,40.27
bruno,bruno,1.0,1.0,0.0,Parallel Change,0.124805748462677,0.124805748462677,7983.0,7.48,4204.0,14.77
griechenland,greece,0.7657303810119629,0.671640932559967,-0.09408944845199585,Parallel Change,0.08335095643997192,0.09410732984542847,1956.0,51.56,3618.0,17.92
gestaltung,shaping,0.6117265224456787,0.6055261492729187,-0.00620037317276001,Parallel Change,0.2551501393318176,0.12582933902740479,12815.0,3.5,2068.0,35.94
ufer,shore,0.6792590618133545,0.600564181804657,-0.07869488000869751,Parallel Change,0.03951752185821533,0.10415482521057129,7142.0,8.94,3508.0,18.73
anspruch,claim,0.6192123293876648,0.5297006964683533,-0.08951163291931152,Parallel Change,0.07095003128051758,0.08947300910949707,1858.0,54.52,604.0,119.64
auftreten,occurrence,0.7411664128303528,0.5485945343971252,-0.19257187843322754,Divergence,0.09561270475387573,0.24691349267959595,23779.0,1.27,1473.0,51.7
auftreten,occur,0.658669114112854,0.5892215371131897,-0.0694475769996643,Divergence,0.1012413501739502,0.24691349267959595,4463.0,17.52,1473.0,51.7
zweifel,doubtful,0.6239678263664246,0.491380512714386,-0.13258731365203857,Parallel Change,0.13095837831497192,0.11365675926208496,8216.0,7.11,1291.0,58.72
zweifel,doubt,0.7213758230209351,0.6297167539596558,-0.0916590690612793,Parallel Change,0.05129510164260864,0.11365675926208496,2269.0,43.06,1291.0,58.72
zweifel,doubts,0.6490983963012695,0.5349137187004089,-0.1141846776008606,Parallel Change,0.14716976881027222,0.11365675926208496,3744.0,22.56,1291.0,58.72
lager,camp,-0.05555519834160805,0.6082491874694824,0.6638043858110905,Convergence,0.16005688905715942,0.9673562943935394,2480.0,38.36,1606.0,46.79
lager,camps,-0.194662407040596,0.5013981461524963,0.6960605531930923,Convergence,0.24897843599319458,0.9673562943935394,2949.0,30.64,1606.0,46.79
beck,beck,1.0,1.0,0.0,Parallel Change,0.2654951214790344,0.2654951214790344,18767.0,1.87,4991.0,11.67
umgeben,surrounded,0.6826323866844177,0.6699631214141846,-0.012669265270233154,Parallel Change,0.10373705625534058,0.11975932121276855,6464.0,10.41,3622.0,17.88
nachweis,detection,0.5608582496643066,0.5099552869796753,-0.05090296268463135,Parallel Change,0.1475694179534912,0.13403022289276123,12355.0,3.71,3605.0,18.04
nachweis,evidence,0.6883311867713928,0.5769029855728149,-0.11142820119857788,Parallel Change,0.06885504722595215,0.13403022289276123,1140.0,93.62,3605.0,18.04
nachweis,demonstration,0.5784958600997925,0.4558209180831909,-0.12267494201660156,Parallel Change,0.1732696294784546,0.13403022289276123,4183.0,19.17,3605.0,18.04
nachweis,proof,0.6909491419792175,0.58230060338974,-0.10864853858947754,Parallel Change,0.08649009466171265,0.13403022289276123,5774.0,12.33,3605.0,18.04
errichtung,establishment,0.7076523303985596,0.6575772166252136,-0.05007511377334595,Parallel Change,0.0679159164428711,0.13350629806518555,4155.0,19.3,4087.0,15.25
wiederholt,repeated,0.7084671258926392,0.5895901918411255,-0.11887693405151367,Parallel Change,0.10508906841278076,0.14600783586502075,2640.0,35.47,2234.0,32.85
wiederholt,repeat,0.6256523728370667,0.5314937233924866,-0.09415864944458008,Parallel Change,0.1254231333732605,0.14600783586502075,4905.0,15.45,2234.0,32.85
wiederholt,repeatedly,0.7944232821464539,0.5676724314689636,-0.22675085067749023,Parallel Change,0.15532076358795166,0.14600783586502075,3219.0,27.49,2234.0,32.85
geeignet,suited,0.6399733424186707,0.5170406103134155,-0.12293273210525513,Parallel Change,0.09944629669189453,0.10122150182723999,14030.0,3.03,934.0,80.61
geeignet,suitable,0.5863900184631348,0.46275797486305237,-0.1236320436000824,Parallel Change,0.10629266500473022,0.10122150182723999,6916.0,9.43,934.0,80.61
geeignet,appropriate,0.5947397947311401,0.4578453004360199,-0.13689449429512024,Parallel Change,0.14959478378295898,0.10122150182723999,2703.0,34.44,934.0,80.61
tatsache,fact,0.7726898193359375,0.6441616415977478,-0.1285281777381897,Parallel Change,0.07713669538497925,0.1955450177192688,1109.0,97.21,728.0,102.3
brand,brand,1.0,1.0,0.0,Parallel Change,0.39460694789886475,0.39460694789886475,2697.0,34.55,3496.0,18.8
operation,operation,1.0,1.0,0.0,Parallel Change,0.1416197419166565,0.1416197419166565,800.0,134.81,2092.0,35.57
reden,talking,-0.2187110036611557,0.6253551244735718,0.8440661281347275,Convergence,0.12600260972976685,0.7318084836006165,2342.0,41.56,655.0,111.57
reden,talk,-0.2328369915485382,0.6788372993469238,0.911674290895462,Convergence,0.13395380973815918,0.7318084836006165,1070.0,100.52,655.0,111.57
studie,study,-0.34264475107192993,0.542233407497406,0.8848781585693359,Convergence,0.1443549394607544,0.970991650596261,1137.0,93.71,638.0,114.81
linke,left,0.6200570464134216,0.5988678336143494,-0.021189212799072266,Parallel Change,0.09416705369949341,0.12437433004379272,475.0,223.45,1532.0,49.71
flucht,escaping,0.5544694662094116,0.5879055261611938,0.03343605995178223,Parallel Change,0.1417560577392578,0.16533929109573364,16813.0,2.25,2585.0,27.66
flucht,flee,0.7410532236099243,0.6477339863777161,-0.09331923723220825,Parallel Change,0.11197257041931152,0.16533929109573364,6675.0,9.88,2585.0,27.66
flucht,escape,0.6543305516242981,0.6203328371047974,-0.03399771451950073,Parallel Change,0.07257777452468872,0.16533929109573364,4419.0,17.78,2585.0,27.66
verbesserung,improvements,0.5613587498664856,0.5524173378944397,-0.008941411972045898,Parallel Change,0.07826071977615356,0.1181986927986145,3454.0,25.12,1317.0,57.16
verbesserung,enhancement,0.6402266025543213,0.3782365322113037,-0.2619900703430176,Divergence,0.2589714527130127,0.1181986927986145,15738.0,2.51,1317.0,57.16
verbesserung,improvement,0.7289749383926392,0.7544135451316833,0.02543860673904419,Parallel Change,0.06450825929641724,0.1181986927986145,1563.0,66.02,1317.0,57.16
erforderlich,needed,0.5380271077156067,0.5175156593322754,-0.0205114483833313,Parallel Change,0.15270185470581055,0.09292364120483398,712.0,153.04,852.0,87.88
erforderlich,required,0.6229014992713928,0.582905113697052,-0.03999638557434082,Parallel Change,0.07302069664001465,0.09292364120483398,1524.0,68.14,852.0,87.88
erforderlich,necessary,0.6995205283164978,0.6236618757247925,-0.07585865259170532,Parallel Change,0.0455666184425354,0.09292364120483398,1194.0,89.29,852.0,87.88
vorkommen,occurrence,0.5809720158576965,0.5312168002128601,-0.049755215644836426,Parallel Change,0.09561270475387573,0.12550139427185059,23779.0,1.27,2263.0,32.43
vorbild,model,0.5200932621955872,0.4665086567401886,-0.05358460545539856,Parallel Change,0.15510684251785278,0.23780357837677002,2457.0,38.87,2250.0,32.6
sonne,sunny,0.024927403777837753,0.5654312372207642,0.5405038334429264,Convergence,0.06933486461639404,1.128580242395401,14446.0,2.89,1123.0,67.91
sonne,sun,-0.0940631702542305,0.7202935218811035,0.814356692135334,Convergence,0.06796920299530029,1.128580242395401,2598.0,36.13,1123.0,67.91
sonne,sunshine,-0.032913610339164734,0.5721665620803833,0.605080172419548,Convergence,0.10738694667816162,1.128580242395401,17742.0,2.05,1123.0,67.91
sofern,provided,0.5274847745895386,0.4458810091018677,-0.0816037654876709,Parallel Change,0.11759239435195923,0.11156636476516724,1500.0,69.29,1856.0,40.0
erweiterung,enlargement,0.6345498561859131,0.6093730926513672,-0.0251767635345459,Parallel Change,0.08774715662002563,0.14178776741027832,4250.0,18.83,2356.0,30.85
erweiterung,extensions,0.5204444527626038,0.5879662036895752,0.06752175092697144,Parallel Change,0.3352680206298828,0.14178776741027832,19256.0,1.79,2356.0,30.85
erweiterung,extension,0.6389080286026001,0.6257830858230591,-0.013124942779541016,Parallel Change,0.11258292198181152,0.14178776741027832,3375.0,25.9,2356.0,30.85
erweiterung,expansion,0.5899026989936829,0.5223057270050049,-0.06759697198867798,Parallel Change,0.19819718599319458,0.14178776741027832,971.0,112.03,2356.0,30.85
erweiterung,enlarge,0.5285057425498962,0.4726317524909973,-0.055873990058898926,Parallel Change,0.10245579481124878,0.14178776741027832,17285.0,2.14,2356.0,30.85
vorstand,executive,0.6178562641143799,0.5167614817619324,-0.10109478235244751,Parallel Change,0.0734601616859436,0.15673226118087769,364.0,279.61,1979.0,37.42
vorstand,board,0.6128737926483154,0.4679237902164459,-0.1449500024318695,Parallel Change,0.11077594757080078,0.15673226118087769,371.0,274.57,1979.0,37.42
statistik,statistics,0.1744862198829651,0.5425106287002563,0.36802440881729126,Convergence,0.10077852010726929,0.5811038315296173,3146.0,28.3,2774.0,25.12
endlich,finally,0.602914035320282,0.38536152243614197,-0.21755251288414001,Parallel Change,0.1632888913154602,0.2240159511566162,2570.0,36.71,463.0,155.34
abend,evening,0.7626006007194519,0.7646667957305908,0.002066195011138916,Parallel Change,0.06392478942871094,0.07194012403488159,2088.0,47.53,659.0,111.35
weber,weber,1.0,1.0,0.0,Parallel Change,0.2325073480606079,0.2325073480606079,16850.0,2.24,3648.0,17.72
ukraine,ukraine,1.0,1.0,0.0,Parallel Change,0.13850313425064087,0.13850313425064087,2302.0,42.38,4083.0,15.26
innere,internal,0.5794365406036377,0.6430248618125916,0.06358832120895386,Parallel Change,0.09931093454360962,0.13202625513076782,1711.0,59.46,2859.0,24.21
innere,inner,0.6470204591751099,0.483993262052536,-0.16302719712257385,Parallel Change,0.14742136001586914,0.13202625513076782,10604.0,4.77,2859.0,24.21
gering,slight,0.591027021408081,0.37332814931869507,-0.217698872089386,Parallel Change,0.08512306213378906,0.09498107433319092,2727.0,33.98,481.0,150.35
engagement,engagement,1.0,1.0,0.0,Parallel Change,0.15493041276931763,0.15493041276931763,10082.0,5.21,1588.0,47.56
engagement,commitment,0.5224559307098389,0.3664477467536926,-0.15600818395614624,Divergence,0.3826274871826172,0.15493041276931763,1785.0,56.8,1588.0,47.56
wechsel,change,0.5065873861312866,0.284306138753891,-0.22228124737739563,Divergence,0.0738675594329834,0.22580677270889282,518.0,207.56,2235.0,32.81
grün,green,0.5956016778945923,0.5648055672645569,-0.0307961106300354,Parallel Change,0.06154656410217285,0.18532538414001465,3263.0,27.01,1248.0,60.54
grün,greens,0.5140530467033386,0.5308899283409119,0.016836881637573242,Parallel Change,0.1890811324119568,0.18532538414001465,8509.0,6.74,1248.0,60.54
kanal,canal,0.6431832909584045,0.5985997915267944,-0.04458349943161011,Parallel Change,0.12248361110687256,0.15383398532867432,5135.0,14.51,3255.0,20.58
kanal,channel,0.5742174386978149,0.48565560579299927,-0.08856183290481567,Parallel Change,0.07811629772186279,0.15383398532867432,3074.0,29.1,3255.0,20.58
entlassen,dismissed,0.6217882037162781,0.5678081512451172,-0.05398005247116089,Parallel Change,0.14715397357940674,0.13243883848190308,1967.0,51.04,2909.0,23.69
weiss,weiss,1.0,1.0,0.0,Parallel Change,0.36190134286880493,0.36190134286880493,15101.0,2.68,779.0,96.2
moment,moment,1.0,1.0,0.0,Parallel Change,0.09406179189682007,0.09406179189682007,1416.0,74.02,745.0,100.04
publikum,audience,0.6880217790603638,0.32371047139167786,-0.3643113076686859,Divergence,0.11032044887542725,0.305009126663208,4378.0,18.07,1205.0,62.66
publikum,audiences,0.7025837302207947,0.41627320647239685,-0.2863105237483978,Divergence,0.1536027193069458,0.305009126663208,12653.0,3.56,1205.0,62.66
publikum,crowd,0.5753272175788879,0.3925992548465729,-0.18272796273231506,Divergence,0.08176684379577637,0.305009126663208,2496.0,38.0,1205.0,62.66
dame,lady,0.37546083331108093,0.5036921501159668,0.12823131680488586,Parallel Change,0.08507871627807617,0.17328214645385742,10272.0,5.04,1340.0,56.28
dame,dame,1.0,1.0,0.0,Parallel Change,0.17328214645385742,0.17328214645385742,23259.0,1.32,1340.0,56.28
ring,ring,1.0,1.0,0.0,Parallel Change,0.17343080043792725,0.17343080043792725,5461.0,13.32,2498.0,28.75
mail,mail,1.0,1.0,0.0,Parallel Change,0.21119505167007446,0.21119505167007446,4485.0,17.37,2559.0,27.89
stunde,hour,0.7973759770393372,0.7270848155021667,-0.07029116153717041,Parallel Change,0.08581268787384033,0.19987499713897705,1776.0,57.14,311.0,227.36
gesang,singing,0.6661820411682129,0.6078054904937744,-0.05837655067443848,Parallel Change,0.12587934732437134,0.1885814666748047,11638.0,4.1,3592.0,18.12
gesang,song,0.6826744675636292,0.5376600027084351,-0.1450144648551941,Parallel Change,0.07894045114517212,0.1885814666748047,10096.0,5.2,3592.0,18.12
existenz,existence,0.7703894972801208,0.6857156157493591,-0.08467388153076172,Parallel Change,0.06866836547851562,0.11486470699310303,7443.0,8.38,1580.0,47.76
braun,braun,1.0,1.0,0.0,Parallel Change,0.4431281089782715,0.4431281089782715,21215.0,1.53,3975.0,15.87
anerkennung,recognition,0.7583761215209961,0.702441930770874,-0.05593419075012207,Parallel Change,0.11228078603744507,0.13843393325805664,4062.0,20.03,1800.0,41.42
konflikt,conflicts,0.5718327164649963,0.4732288420200348,-0.09860387444496155,Parallel Change,0.18452906608581543,0.2008146047592163,6647.0,9.96,922.0,82.41
konflikt,clash,0.6020224094390869,0.4446791410446167,-0.15734326839447021,Parallel Change,0.26105237007141113,0.2008146047592163,4144.0,19.42,922.0,82.41
konflikt,conflict,0.7174307107925415,0.5322081446647644,-0.1852225661277771,Parallel Change,0.14723312854766846,0.2008146047592163,1683.0,60.72,922.0,82.41
gewalt,violence,0.6278021931648254,0.46709370613098145,-0.160708487033844,Parallel Change,0.14240020513534546,0.14748317003250122,1061.0,101.46,695.0,106.8
interessiert,interested,0.5799188017845154,0.3361454904079437,-0.24377331137657166,Divergence,0.14657258987426758,0.3512893319129944,1627.0,62.81,3482.0,18.85
hören,hearing,0.5525935292243958,0.42188790440559387,-0.13070562481880188,Parallel Change,0.12734127044677734,0.13080161809921265,1924.0,52.5,322.0,221.67
hören,hear,0.7592472434043884,0.641225278377533,-0.11802196502685547,Parallel Change,0.06007826328277588,0.13080161809921265,3699.0,22.86,322.0,221.67
hören,listening,0.6844918727874756,0.5709435343742371,-0.11354833841323853,Parallel Change,0.10185688734054565,0.13080161809921265,12276.0,3.76,322.0,221.67
hören,listen,0.6950845718383789,0.5877460837364197,-0.10733848810195923,Parallel Change,0.08737587928771973,0.13080161809921265,9091.0,6.11,322.0,221.67
krone,crown,0.6409648656845093,0.5806066393852234,-0.06035822629928589,Parallel Change,0.09637755155563354,0.1626119613647461,2251.0,43.33,4396.0,13.85
amerika,america,0.04335317015647888,0.686944842338562,0.6435916721820831,Convergence,0.10397589206695557,0.682775229215622,703.0,156.36,1461.0,51.94
amerika,americas,0.017364006489515305,0.6938120126724243,0.676448006182909,Convergence,0.2354832887649536,0.682775229215622,9285.0,5.9,1461.0,51.94
anerkannt,acknowledged,0.6818049550056458,0.6577224135398865,-0.024082541465759277,Parallel Change,0.16189897060394287,0.11907988786697388,3220.0,27.46,3940.0,16.08
anerkannt,recognised,0.685148298740387,0.61174076795578,-0.07340753078460693,Parallel Change,0.148235023021698,0.11907988786697388,3715.0,22.72,3940.0,16.08
anerkannt,recognized,0.656944751739502,0.6226648092269897,-0.03427994251251221,Parallel Change,0.1585800051689148,0.11907988786697388,12841.0,3.48,3940.0,16.08
front,front,1.0,1.0,0.0,Parallel Change,0.09501171112060547,0.09501171112060547,1345.0,78.35,2795.0,24.92
gewinn,profit,0.7709853649139404,0.7039732933044434,-0.06701207160949707,Parallel Change,0.09140455722808838,0.13095200061798096,300.0,318.96,1475.0,51.67
gewinn,earnings,0.6835009455680847,0.6772750616073608,-0.006225883960723877,Parallel Change,0.15503525733947754,0.13095200061798096,306.0,316.37,1475.0,51.67
gewinn,profits,0.7662459015846252,0.6967903971672058,-0.06945550441741943,Parallel Change,0.06977027654647827,0.13095200061798096,496.0,214.99,1475.0,51.67
abstand,distance,0.7054221630096436,0.6742153167724609,-0.031206846237182617,Parallel Change,0.057271480560302734,0.13012588024139404,3680.0,23.01,1956.0,37.94
abstand,interval,0.637491762638092,0.35988229513168335,-0.2776094675064087,Parallel Change,0.08826202154159546,0.13012588024139404,11811.0,3.99,1956.0,37.94
bereit,ready,0.642404317855835,0.673552930355072,0.03114861249923706,Parallel Change,0.12698185443878174,0.1331067681312561,1150.0,92.5,744.0,100.18
bereit,willing,0.7515732645988464,0.7104408740997314,-0.04113239049911499,Parallel Change,0.11519044637680054,0.1331067681312561,2279.0,42.85,744.0,100.18
beteiligung,participation,0.6890475749969482,0.48481351137161255,-0.2042340636253357,Parallel Change,0.18340647220611572,0.1592177152633667,2518.0,37.69,1757.0,42.57
episode,episode,1.0,1.0,0.0,Parallel Change,0.17991876602172852,0.17991876602172852,14808.0,2.78,3561.0,18.33
ton,ton,1.0,1.0,0.0,Parallel Change,0.1073305606842041,0.1073305606842041,8992.0,6.22,1274.0,59.46
gewisse,certain,0.6878519058227539,0.6335221529006958,-0.054329752922058105,Convergence,0.0805400013923645,0.19554370641708374,913.0,118.35,3173.0,21.21
einst,once,0.6013132333755493,0.5333941578865051,-0.06791907548904419,Parallel Change,0.13496452569961548,0.1042705774307251,881.0,122.5,1933.0,38.53
entgegen,contrary,0.5392266511917114,0.3046124279499054,-0.23461422324180603,Divergence,0.10269832611083984,0.302574098110199,6167.0,11.16,1117.0,68.17
schritt,stride,0.6726052165031433,0.6057501435279846,-0.06685507297515869,Parallel Change,0.14325731992721558,0.11162501573562622,15184.0,2.65,486.0,149.53
schritt,step,0.7851312756538391,0.7251313328742981,-0.059999942779541016,Parallel Change,0.06664055585861206,0.11162501573562622,1017.0,106.12,486.0,149.53
arbeiter,workers,0.08172370493412018,0.5294420719146729,0.4477183669805527,Convergence,0.2382056713104248,0.837994173169136,443.0,240.73,1005.0,75.53
arbeiter,labourers,-0.028928203508257866,0.7076360583305359,0.7365642618387938,Convergence,0.0699014663696289,0.837994173169136,13288.0,3.3,1005.0,75.53
real,real,1.0,1.0,0.0,Parallel Change,0.11112689971923828,0.11112689971923828,704.0,156.3,1346.0,56.08
führer,leaders,0.6682153344154358,0.5719206929206848,-0.09629464149475098,Parallel Change,0.10838061571121216,0.19364875555038452,461.0,231.9,1980.0,37.41
führer,leader,0.7328407764434814,0.584761381149292,-0.14807939529418945,Parallel Change,0.08178168535232544,0.19364875555038452,329.0,299.8,1980.0,37.41
oberfläche,surface,0.7580010890960693,0.7497878074645996,-0.008213281631469727,Parallel Change,0.043126046657562256,0.1258506178855896,5413.0,13.47,2850.0,24.33
analyse,analyze,0.8624406456947327,0.8339232206344604,-0.028517425060272217,Parallel Change,0.08489352464675903,0.10211753845214844,24955.0,1.17,1154.0,65.48
analyse,analysis,0.58860844373703,0.5387839674949646,-0.04982447624206543,Parallel Change,0.10950487852096558,0.10211753845214844,3288.0,26.79,1154.0,65.48
streit,dispute,-0.32504868507385254,0.649756669998169,0.9748053550720215,Convergence,0.14084994792938232,0.9807748664170504,1257.0,84.22,1723.0,43.54
streit,disputes,-0.40912652015686035,0.5898748636245728,0.9990013837814331,Convergence,0.15102040767669678,0.9807748664170504,4023.0,20.3,1723.0,43.54
streit,controversy,-0.28060686588287354,0.6725171208381653,0.9531239867210388,Convergence,0.11184471845626831,0.9807748664170504,4070.0,19.97,1723.0,43.54
streit,quarrel,-0.13450822234153748,0.6016548275947571,0.7361630499362946,Convergence,0.1028815507888794,0.9807748664170504,18778.0,1.87,1723.0,43.54
koch,koch,1.0,1.0,0.0,Parallel Change,0.1692790389060974,0.1692790389060974,19778.0,1.72,3696.0,17.44
irgendwo,somewhere,0.7349432110786438,0.6380720734596252,-0.09687113761901855,Parallel Change,0.17015421390533447,0.14535897970199585,7224.0,8.76,1845.0,40.24
irgendwo,anywhere,0.6349944472312927,0.6959492564201355,0.06095480918884277,Parallel Change,0.11791837215423584,0.14535897970199585,5281.0,13.97,1845.0,40.24
roger,roger,1.0,1.0,0.0,Parallel Change,0.14005088806152344,0.14005088806152344,6042.0,11.51,4957.0,11.76
tempel,temple,0.5858180522918701,0.5503140091896057,-0.035504043102264404,Parallel Change,0.094088613986969,0.17270022630691528,12299.0,3.75,3711.0,17.35
tempel,temples,0.5797931551933289,0.3775201737880707,-0.20227298140525818,Parallel Change,0.10090601444244385,0.17270022630691528,22627.0,1.38,3711.0,17.35
erfahrung,experience,0.04657436162233353,0.5899897813796997,0.5434154197573662,Convergence,0.11942166090011597,0.8623852580785751,2339.0,41.6,343.0,204.74
denken,thinking,-0.20057867467403412,0.7357222437858582,0.9363009184598923,Convergence,0.14518213272094727,0.9207100570201874,3765.0,22.39,183.0,370.63
denken,think,-0.15213359892368317,0.7107149958610535,0.8628485947847366,Convergence,0.08051192760467529,0.9207100570201874,249.0,373.14,183.0,370.63
täglich,daily,0.6222983598709106,0.45250555872917175,-0.1697928011417389,Parallel Change,0.13499575853347778,0.13416731357574463,731.0,149.27,809.0,92.7
umfang,extent,0.6658251881599426,0.6291892528533936,-0.03663593530654907,Parallel Change,0.13441413640975952,0.2271714210510254,2650.0,35.37,1561.0,48.57
umfang,scope,0.5678442716598511,0.42005547881126404,-0.14778879284858704,Parallel Change,0.13327568769454956,0.2271714210510254,3658.0,23.14,1561.0,48.57
vielmehr,rather,0.6181158423423767,0.45867621898651123,-0.15943962335586548,Parallel Change,0.201094388961792,0.11223500967025757,934.0,116.67,795.0,94.67
laufen,running,0.6940794587135315,0.7108235359191895,0.01674407720565796,Parallel Change,0.15565824508666992,0.13429540395736694,1110.0,97.04,340.0,207.85
laufen,run,0.6998838782310486,0.7405518889427185,0.04066801071166992,Parallel Change,0.16401469707489014,0.13429540395736694,614.0,172.98,340.0,207.85
kern,kern,1.0,1.0,0.0,Parallel Change,1.1005006656050682,1.1005006656050682,21490.0,1.5,2258.0,32.49
kern,core,-0.25118696689605713,0.7001867294311523,0.9513736963272095,Convergence,0.29371100664138794,1.1005006656050682,1618.0,63.21,2258.0,32.49
bill,bill,1.0,1.0,0.0,Parallel Change,0.0935102105140686,0.0935102105140686,750.0,144.41,3772.0,16.92
ben,ben,1.0,1.0,0.0,Parallel Change,0.19682782888412476,0.19682782888412476,4751.0,16.2,4899.0,11.95
ermöglichen,permitting,0.610838770866394,0.40893688797950745,-0.2019018828868866,Parallel Change,0.15457308292388916,0.19483935832977295,13874.0,3.09,639.0,114.77
ermöglichen,enable,0.7220309376716614,0.6318829655647278,-0.0901479721069336,Parallel Change,0.08067071437835693,0.19483935832977295,2871.0,31.95,639.0,114.77
ermöglichen,allow,0.588201642036438,0.49511390924453735,-0.09308773279190063,Parallel Change,0.113273024559021,0.19483935832977295,634.0,168.27,639.0,114.77
forum,forum,1.0,1.0,0.0,Parallel Change,0.28483426570892334,0.28483426570892334,3518.0,24.43,1021.0,74.33
fahren,drive,0.6410937905311584,0.5940707921981812,-0.047022998332977295,Parallel Change,0.14650404453277588,0.13049638271331787,1540.0,67.38,267.0,263.09
fahren,driving,0.4506371319293976,0.5534541606903076,0.10281702876091003,Parallel Change,0.2593667507171631,0.13049638271331787,2786.0,33.08,267.0,263.09
times,times,1.0,1.0,0.0,Parallel Change,0.1324642300605774,0.1324642300605774,856.0,125.9,3690.0,17.48
oliver,oliver,1.0,1.0,0.0,Parallel Change,0.14660567045211792,0.14660567045211792,9475.0,5.74,4431.0,13.71
gewicht,weight,0.643299400806427,0.6281788349151611,-0.01512056589126587,Parallel Change,0.09873992204666138,0.13810408115386963,3485.0,24.85,2031.0,36.57
erhöht,increases,0.6133536696434021,0.40009215474128723,-0.21326151490211487,Parallel Change,0.08465468883514404,0.12953150272369385,1387.0,75.34,2886.0,23.92
erhöht,increased,0.6885464191436768,0.6191093325614929,-0.06943708658218384,Parallel Change,0.05118215084075928,0.12953150272369385,580.0,185.48,2886.0,23.92
absolut,absolutely,0.6104410886764526,0.5852059125900269,-0.02523517608642578,Parallel Change,0.11985301971435547,0.13336962461471558,3888.0,21.43,757.0,98.66
absolut,absolute,0.5917896628379822,0.48676201701164246,-0.10502764582633972,Parallel Change,0.11176079511642456,0.13336962461471558,5403.0,13.51,757.0,98.66
glück,fortune,0.6756863594055176,0.4953460693359375,-0.18034029006958008,Parallel Change,0.11334335803985596,0.15726715326309204,9473.0,5.74,814.0,91.71
glück,lucky,0.5427836179733276,0.30871304869651794,-0.2340705692768097,Parallel Change,0.14263272285461426,0.15726715326309204,9007.0,6.21,814.0,91.71
glück,happiness,0.7424730658531189,0.5141823887825012,-0.22829067707061768,Parallel Change,0.07731080055236816,0.15726715326309204,24906.0,1.17,814.0,91.71
glück,luck,0.6130269765853882,0.45737719535827637,-0.15564978122711182,Parallel Change,0.09277492761611938,0.15726715326309204,9930.0,5.34,814.0,91.71
ingenieur,engineering,0.5760464668273926,0.3235035836696625,-0.2525428831577301,Divergence,0.09643679857254028,0.20423460006713867,2073.0,47.86,4409.0,13.8
ingenieur,engineers,0.5229519009590149,0.45404425263404846,-0.06890764832496643,Parallel Change,0.12386846542358398,0.20423460006713867,7188.0,8.85,4409.0,13.8
manager,manager,1.0,1.0,0.0,Parallel Change,0.1511593461036682,0.1511593461036682,722.0,150.97,2659.0,26.55
manager,managers,0.7816534042358398,0.7414965629577637,-0.04015684127807617,Parallel Change,0.140630841255188,0.1511593461036682,1593.0,64.14,2659.0,26.55
senat,senate,0.6838231682777405,0.6898133754730225,0.005990207195281982,Parallel Change,0.0973886251449585,0.24262434244155884,1081.0,99.69,2123.0,35.0
reisen,travels,-0.06402623653411865,0.6644129157066345,0.7284391522407532,Convergence,0.10396027565002441,0.8972262889146805,15012.0,2.71,2205.0,33.37
